"Sample","Class","CP647","CP876","CP596","CP606","CP608","CP555","CP600","CP562","CP597","CP636","CP617","CP595","CP602","CP2492","CP590","CP609","CP615","CP603","CP610","CP1101","CP885","CP589","CP3097","CP549","CP1097","CP573","CP583","CP4957","CP871","CP1415","CP15","CP623","CP587","CP627","CP547","CP874","CP1089","CP542","CP614","CP2961","CP3342","CP515","CP1091","CP548","CP3701","CP680","CP5023","CP3347","CP461","CP870","CP178","CP1469","CP5016","CP225","CP4729","CP3404","CP3457","CP35","CP1281","CP628","CP486","CP5030","CP675","CP4080","CP838","CP139","CP4650","CP1095","CP1462","CP1172","CP4081","CP224","CP5032","CP4393","CP4785","CP868","CP4075","CP1777","CP4686","CP694","CP1238","CP5029","CP2168","CP331","CP4021","CP299","CP5031","CP1060","CP378","CP1146","CP1221","CP1094","CP176","CP2097","CP3908","CP1808","CP1467","CP2951","CP1103","CP4921"
"A4-63","0",0.582651355,0.88551235,-0.258196656,-0.299036145,-0.024229701,-0.790143726,-0.650181294,0.65181634,-0.27317792,-0.853049126,0.36346876,-0.236714371,-0.152018915,0.131431759,-0.561411178,0.796333671,-0.055368986,-1.647140845,-0.12812536,0.693822862,-0.54783186,-0.177207606,-1.288781058,-1.084848184,0.574625218,-0.745417996,-0.742158421,-0.773220718,0.017444781,-0.207433439,-0.223441312,0.92499341,-0.836415462,0.137186268,-1.351814889,0.166939122,0.903216459,-0.874173266,-0.569989888,0.501476534,-0.868561851,0.240846392,0.325517482,-0.762257574,0.591869756,-0.748018201,-0.904341472,-0.724635139,0.359942269,2.496124323,0.175212679,-0.977568515,-0.553212301,-0.880497622,1.019551756,-0.84174224,-0.532143832,0.996228687,-0.42744147,0.231961393,-0.497330515,-0.621612439,0.983350834,-0.450482725,-0.750182638,0.29929627,0.33829182,0.023710523,-0.900336612,-0.109469759,-0.473941608,1.397279716,-0.73776332,-0.963764484,0.418619125,0.186886019,-0.544623374,0.923075704,-0.420251367,-0.121655692,-0.809407338,-0.765017666,-0.441971993,-0.447032392,0.306284859,-0.16108227,-0.710000171,1.465117817,-0.742238017,1.162684781,0.045534269,0.745576619,-0.438199122,0.062419132,-0.31210907,1.400098619,-0.888465348,0.159977413,0.267196349,-0.684918478
"A4-64","0",-0.193520279,1.652315367,-0.229021494,0.064522246,-0.217288237,0.714051761,0.0903886,-0.211279238,-0.220250944,0.10689007,0.301006925,-0.283444293,-0.4100071,0.811872872,0.013907277,0.537497985,-0.242282988,0.501344391,-0.298679575,0.387193774,-1.270756858,-0.400029607,-0.811066312,0.416818253,0.398538905,0.928535162,0.933960565,-0.827336245,0.222299976,-1.358339756,-1.243415236,-0.230348544,-0.657420158,-0.484872396,1.467050838,-0.912505688,0.284031714,-0.25997099,-0.071461273,-0.582519273,0.159412598,1.836054454,0.554522049,0.181930576,-1.818022188,-0.566741498,0.161471432,0.098453979,-0.51125616,-0.048385103,1.273479323,-0.998342251,-0.767791863,-0.622989007,-0.433199302,-0.285159242,1.23473737,0.948377177,1.807730833,-0.572755619,-0.159743306,0.142240671,-0.166365101,-0.53270407,-1.005660287,1.990205266,0.250875446,0.276754564,-0.69098821,1.457517748,-0.518927164,-0.655577918,0.201844,-0.795727997,0.018418954,-1.133776187,-0.4765204,0.24817946,-0.082049881,0.464017107,-0.441728833,0.183977591,-0.540418003,2.147298642,-0.397536768,-0.31328149,0.009832847,-0.461210556,2.62679508,0.857742021,-0.178343529,0.715693486,-0.912584311,-0.34000288,0.252372924,0.311858729,-0.838667759,-0.48203386,-0.410490403,-0.553717716
"A5-03","1",-0.272853117,-0.49416833,-0.976237539,-0.480846213,-1.183525898,-0.841645097,-1.175302015,-0.057718428,-0.831830963,-1.29320053,-0.292893084,-1.037283422,-0.848871839,1.345430761,-0.738616296,0.026333749,-0.388745399,-0.077395923,-0.443450902,-2.067788115,-1.028429812,-0.547889951,-0.06357641,-1.763233601,-2.141284804,-1.203365361,-1.200698297,-1.479452162,-0.919787339,-0.049588186,-0.01785719,-1.457514402,-1.473464533,-0.04668226,-0.292923786,-0.807852216,-2.066915,-1.460747724,0.106926656,2.540513071,-0.252691324,0.648727912,-2.073099968,-1.326843994,0.002635173,-0.946289906,-1.072937565,-0.120538877,-0.810504607,-0.232452592,0.076749638,-0.797382169,-0.713154086,-0.723228726,-0.206347763,-0.468919235,-1.245142407,-0.212542189,-0.01781306,-0.360727583,-0.564592423,-0.49267211,-1.324859403,-0.805918805,-1.007039749,0.397809324,-0.861092899,-1.9946698,-0.767240663,0.624097151,-0.814175375,0.566461202,-0.357851927,-0.96823434,-0.549177823,-1.029544195,-0.875232473,0.02865861,-1.511700621,-0.226821627,0.535699016,-0.357060346,0.030446504,0.583214186,-0.352100004,0.113633747,-0.524852736,0.631291559,-0.867837921,0.231444738,-0.100552369,-1.996796711,-0.948685769,0.428169044,0.015601448,0.261681807,-0.886809885,1.82497877,1.299188437,-0.870396841
"A5-06","1",-0.334003784,1.316030769,-0.784838868,-0.719714043,-0.744484219,0.123522534,-0.448268634,-0.900485296,-0.836459809,-0.174790899,0.172454779,-0.923123011,-0.929789247,-0.751590693,-0.555167119,-1.173786913,-0.672946599,-0.27388125,-0.753367216,-2.369339214,-1.020921052,-0.841237048,-0.399998604,-0.875895801,-2.650318714,-0.534862042,-0.531330041,-0.405913492,-0.892853287,-1.015862803,0.009934911,-0.516984698,-1.230104989,0.426939065,-0.456167145,-0.777263906,-2.359243105,-1.143936206,0.032592499,2.177677141,-0.613119852,-0.717349338,-2.349847652,-1.032287533,0.619772494,-0.619550354,-1.359684481,-0.703776446,0.457739606,2.351063578,-0.183002798,1.457649589,-0.703248839,1.051628173,-0.55540187,2.830230986,-1.017600835,1.029142252,0.635135481,-0.34375557,-0.548521393,-0.590626687,0.009423337,0.516140751,-1.000618208,-0.261552165,-0.500709892,-2.339455439,-0.775724657,0.346697953,0.479876386,0.039550618,-0.611429056,-0.945047824,-0.990456948,-0.996295298,0.518639118,-0.300162682,-0.685854106,0.104016288,-0.132503367,-0.492144283,3.35034652,0.953762453,-0.690327146,0.229007296,-0.649404071,-0.437661127,-0.30959915,-0.573871723,0.07012399,-2.326080386,1.10284031,-0.17563191,0.199866768,-0.529171075,1.009884866,1.913124088,-1.153375223,-0.861468476
"A5-09","1",-0.560816691,0.424024717,-0.10576225,0.398431213,-0.085194165,0.014989348,-0.420212571,-0.405753722,-0.239473308,-0.702603573,0.098121175,-0.220902429,-0.335185752,-0.581261998,-0.141670546,0.11667622,-0.00140654,-2.005635533,-0.060005307,0.341665825,-1.023719915,-0.14411575,0.154852466,-0.347026321,0.030400174,0.004551405,0.00878132,-0.978068582,-0.530028524,0.333919456,0.081401974,-0.487745858,-0.606868482,-0.531688124,0.917621548,-0.400925372,-0.043208478,-0.52230321,-0.598443092,-0.18766526,-0.176215274,-0.125583321,0.220781536,0.122979567,-0.494010909,-0.680640806,-1.372874162,-0.045321644,0.74588832,-0.447784558,0.413531949,0.25178354,-0.347387612,0.159451642,-0.217045716,0.040154614,-0.492133391,-0.340126084,1.062535346,0.039075433,-0.383951854,-0.604607694,-0.242293443,-0.206901516,-0.381428046,1.292345476,-0.787498243,-0.409623891,-0.637554539,1.120749375,-0.198015719,0.186701127,-0.573845672,0.17289997,-0.916715746,-0.564649749,0.06485422,-0.766146807,-0.824206857,0.313570113,0.073819785,-0.568806207,0.056294132,-0.242541107,-0.60893723,-0.297998099,-0.666239475,0.247797765,0.049192752,-0.150491018,-0.520032913,-0.184175422,-0.513260354,-0.553841425,0.677809687,-0.618433637,0.163210839,-0.362359117,0.015964455,-0.536139832
"A5-11","1",0.043120577,0.129621275,-0.189755729,-0.07847789,-0.299129562,-1.052618271,0.077286935,-0.579529186,-0.335262781,-0.388120619,0.554389368,-0.541206008,-0.480033465,0.46473844,0.175632804,-0.764584811,-0.323478976,-0.267095175,-0.377948258,0.032073075,-0.009618158,-0.417580433,-1.359879348,0.432278251,-0.630517491,-0.486574526,-0.482980049,0.929344334,-0.959721486,0.361904141,-0.044471941,-0.158936694,-1.169093417,-0.493342125,0.259851341,-0.879465603,-0.359484832,0.120874015,0.39917298,-0.354015764,-0.616180793,0.69697257,-0.531901813,-0.110121182,-0.854416472,-0.762234487,-1.236483959,-0.635441457,0.608492499,-0.152601032,0.587862072,3.34263456,-0.809691628,-0.264647452,1.771193379,0.104612297,-0.834681568,0.024735458,-1.121455743,-0.438136615,-0.028582628,-0.636432219,0.010126655,2.062238275,0.250481757,0.754650119,-0.731026565,-0.671341458,-0.877563849,2.021160591,1.982820258,1.0146272,-0.462150194,-0.351908078,-1.319843637,-1.030063347,2.677976731,-0.664004269,-0.863180536,-0.34861529,-0.592890059,-0.494855953,2.197503146,0.831851125,-0.577466747,-0.470867029,-0.583616317,-0.636251851,-1.045222434,-0.217360761,-0.608542258,-0.206738265,-1.118627045,-0.163179661,1.646927185,-0.415706231,2.761061315,-0.365313086,-1.215574105,-0.874285816
"A5-15","1",0.366590376,1.371374852,-0.415150171,0.234337898,-0.247059221,-0.145788174,-0.795092222,0.696768928,-0.423640273,-0.554981014,0.991753544,-0.299050119,-0.417037128,-0.76670177,-0.705218869,0.530377576,-0.128606052,-0.44980067,-0.214257985,-1.956999891,-0.899176114,-0.281207573,-0.786435206,-0.485417191,-1.703545539,-0.499567194,-0.495989528,1.310046888,-1.018751271,-0.532639307,0.696334387,-0.66005293,-1.23009224,-0.286299552,-0.961542898,-0.911916995,-2.007709928,-0.637597357,0.590412565,1.518093091,0.403505641,-0.004479881,-1.990541931,-0.888996977,1.264370997,-0.69742683,-1.095122932,0.521646059,0.712715105,2.284555079,-0.160792711,-0.07376041,-0.827165697,0.784858437,4.306900748,1.649901885,-0.717869277,0.420434111,0.750069438,0.197991621,-0.745545721,-0.655150949,-0.568799497,-0.443275538,-0.996338758,-0.644825451,-0.429176288,-1.733503071,-0.554793897,1.317995158,-0.456469673,0.962726667,-0.374499198,-0.933051355,-0.119441372,-1.131574806,-0.154584078,0.36079265,-0.733836309,1.234995202,-0.342447089,-0.205759045,-0.431114935,0.756259026,-0.49279411,0.030906863,-0.549004901,0.025473146,-0.053259176,1.999882162,-0.154027396,-1.775463191,-0.009590293,-0.07501375,0.219861605,1.259713795,-0.099832445,1.16235189,-0.79090629,-0.726218691
"A5-17","1",1.643920829,0.575624951,1.206943961,1.5618752,1.050614665,0.273907686,0.492996567,2.108615191,1.0308011,-0.463541787,1.682462913,0.666119834,0.84943905,1.335130476,0.501776348,1.441831663,1.394674701,0.764661816,1.328217642,-0.73109013,0.67923625,1.151525682,-1.377210058,0.169309193,-0.989533863,-0.145280663,-0.141244606,-1.486470756,-1.006743028,-1.241067678,-0.151487411,-0.197038535,-0.368421618,1.119042052,1.376006765,-0.897118083,-0.4340229,0.224253778,0.269790567,-0.445976239,-0.212921747,1.68520578,-0.769878902,-0.183250908,-0.765041118,-0.38885676,-0.979032192,-0.181491817,-0.101302166,-0.021388671,0.40408125,0.049337523,-0.835776776,-0.438015749,-0.676987608,0.846035115,-0.425657363,-0.129194149,1.38599145,0.324291721,-0.241931952,-0.703677615,-0.130034184,-0.207748673,-1.040529566,0.611104727,-0.658159781,-1.340623109,-0.545500912,1.51471741,-0.145198002,0.632331729,-0.503846891,0.775798966,-1.282275953,-1.063314419,-0.048651502,-0.250684078,-1.589149158,0.321315319,0.206138587,-0.304033292,-0.080260316,0.389799344,-0.43132871,-0.346772959,-0.744904369,-0.600011901,3.670002144,-0.265504216,-0.759201957,-0.865405321,-0.714965984,1.420118693,0.517319293,-0.367987699,-0.103319424,-0.469306946,0.986699545,-1.096850908
"A5-30","1",-0.655177908,0.771461828,1.9541434,1.492231736,1.875644972,0.656490749,0.918527713,0.990251548,1.860300042,-0.376993161,1.173525861,1.35919262,1.220369827,-0.50393105,0.614804872,1.345117504,0.562816823,1.028586598,0.489864356,-0.919930239,0.137462131,0.503682643,-0.746365204,2.081493563,-0.429572414,2.795396858,2.803237683,-0.903104025,-0.999173175,0.845288435,-1.167133617,0.614090155,0.189848642,-1.04801105,0.2371657,-0.889347119,-0.367235682,2.338444782,1.634608926,-1.343725455,-0.972387828,0.49919511,-0.488053231,2.092293788,-1.905096905,0.473607866,0.228531077,-0.961725574,0.176691626,-0.497226769,-0.033236495,-0.146120152,6.007562161,-0.633193053,-0.227999949,-0.69827497,-0.379531741,0.284486292,-1.424233717,-0.541700626,-0.04646408,1.888934591,0.560274131,-0.511051064,1.193779149,0.009913361,0.591317111,-0.039215175,-0.279012622,2.581583633,-0.561244651,1.030777861,2.379308536,-0.374164755,0.481617833,-1.058869659,-0.337510309,-1.149291084,0.67531404,-0.706727128,0.422362266,2.748615072,-0.815053416,0.233072912,-0.138866864,2.900597962,1.531027771,-1.189973988,0.131658671,-0.684365059,-0.665007746,-0.628310952,2.267915469,-1.12195805,8.410353452,-1.336206044,-0.411631357,-1.384469224,-1.029544525,-0.484336605
"A5-33","1",-0.83531021,-0.978488008,-0.327068575,0.096822311,-0.659162246,-0.07960681,-1.093432598,0.05192958,-0.596284735,-0.897065577,-0.389920548,-0.741652919,-1.015923848,0.402816254,-1.324501777,0.054476053,-1.089296811,-0.062255404,-1.119385465,-0.955537174,-0.763628616,-1.083650752,0.517791719,-0.80670085,-1.055978114,-0.98261018,-0.979657494,-0.181120178,0.096276796,-0.95569897,-0.165501327,0.235908173,-0.682725656,-0.08826416,-0.596506763,0.248707313,-1.177338934,-0.593633405,-0.82121717,1.796861843,-0.297844627,-0.618401339,-1.306472724,-1.125510037,0.527730019,-0.695313183,0.138265373,1.15128109,0.732426955,-0.507627949,0.166451407,0.877896526,-0.18313067,7.15184349,-0.451214862,-0.542194234,-1.062677711,0.073707937,0.022618158,-0.624631319,-0.382208115,-0.20929992,0.175385829,-0.142408297,-0.472705715,0.575674878,-0.406509691,-0.782888271,-0.630742075,1.169716781,-0.142409511,-0.006597034,0.348886594,-0.594831876,0.666670552,0.115436854,-0.050268735,-0.54562782,0.294831829,0.106754853,0.659853622,0.516514532,1.233383459,0.425196706,-0.170157241,0.079628298,0.283612857,0.73181109,-0.882026708,-0.666020316,-0.11664653,-0.903510092,-0.049152489,0.126466207,0.593778508,-0.218650161,0.627454454,1.224030506,0.396765407,0.210708994
"A5-35","1",-0.486788551,1.290659497,-0.090914704,-0.253822459,-0.165965244,-0.234978315,-0.63464878,0.594353253,-0.34841979,-0.739330977,0.489732549,-0.48360845,-0.402058286,0.36848855,-0.547357186,0.157070191,-0.6185923,-0.533044106,-0.618812939,0.226049398,-0.816522474,-0.648241018,0.402396002,-0.412956239,0.043590368,0.602395865,0.607399296,-0.311309314,-0.632969424,-1.325503238,-1.305632874,0.407205834,-0.634182496,-0.308300617,-0.187148707,-0.507700409,0.099644222,-0.037506886,-1.061514534,0.541736445,-0.976578258,-0.000968179,-0.141752553,-0.030672951,-0.082460331,-0.873331827,-0.738502281,0.681197694,0.447775673,-0.534748185,-0.309143525,0.039153811,-0.334322949,2.947896705,-0.440418281,0.765741807,0.369007388,-0.120502463,0.49133783,0.557253825,-0.81436082,-0.097934834,0.119084108,-0.341177009,-0.597078505,-0.169127526,-0.660652162,-0.467045221,-0.408429373,2.077452572,-0.351069012,0.694738529,0.150383647,-0.285055934,0.118802712,-0.292123439,-0.135356469,-0.395932517,-1.091265372,0.649000309,0.281236434,0.239888702,0.065967221,0.365965927,-0.293052999,-0.092964433,-0.195895139,-0.056385384,-0.164311325,-0.576364917,0.019637971,-0.387926287,-0.568304854,0.853266272,1.26607161,-0.036611295,-0.092701828,0.323247024,0.723998954,0.0077501
"A5-42","0",0.157436073,-0.27217461,-0.788392973,-0.055963971,-0.569839627,0.475486509,-0.917499417,0.690398599,-0.725333862,-0.476794305,0.264317277,-0.73410016,-0.637660091,0.859528551,-1.302716135,-0.981212232,-0.57090787,-0.304310459,-0.60977684,-1.617824213,-0.770668502,-0.750288701,0.076672632,-1.388429171,-1.020180972,-1.176255426,-1.173553286,-0.670748769,-0.97831786,-1.226900561,-1.132326494,-1.106978267,-1.257351909,-0.227142046,-0.200819104,-0.916068397,-1.626628412,-1.405658931,-0.000445769,0.650689483,0.111820179,-0.654892954,-1.361423126,-1.215868449,-0.759898216,-0.085282475,-0.978114707,0.405881501,-0.381889431,0.531212508,0.578956712,-0.452448799,-0.374206638,-0.694121816,1.419725609,-0.604804255,-0.558767537,-0.211850132,0.630384929,-0.175654196,-0.379907747,0.543570376,-0.988739232,-0.793831529,-0.816667818,-0.211561459,-0.610126563,-1.366239067,-0.38651132,1.370943475,-0.798486951,1.812207602,0.916474174,-0.743922626,0.230898771,-1.051095965,-0.852073073,-0.641766891,-0.061259404,-0.223565088,1.16503033,0.942317499,-0.065451463,1.367281753,-0.198918913,0.084211506,0.626022508,-1.012490784,-1.148890337,-0.768148496,-0.122573917,-1.33447137,-0.561400351,0.135401839,0.842135264,-0.759099217,-0.565941996,0.242145352,-0.001788427,-0.763789232
"A5-45","0",-0.053426611,1.88933108,-1.440509425,-0.991002468,-1.073675376,-0.501216833,-1.102496673,-0.850404686,-1.422670388,-0.957408829,-0.499893204,-1.107320329,-1.136353835,-1.02046301,-2.119170233,-0.801801206,-1.080190912,-0.899178609,-1.10000279,-1.470914134,-1.119083575,-1.148235152,0.126092324,-1.697935227,-0.807405502,0.48335774,-0.061525446,-1.499842136,-0.511466985,-1.299880672,-0.23038662,-0.445496268,-1.295927245,-0.029292557,-0.663333716,-0.38167249,-0.444816351,-1.703514887,-0.933688901,-0.05613978,-0.051611539,-1.115326679,-0.985526913,-1.653176352,0.483901625,-0.321255753,-0.115847965,0.700567164,-0.360873264,0.17775863,-0.311064306,-0.371431944,-0.764945943,-0.370040033,-0.543534464,0.867223829,0.315384163,1.328810608,1.24821028,-0.327365947,-0.750894109,-0.307062413,-0.360513343,-0.710047473,-0.902390434,-0.030336955,-0.69884388,-0.775843203,-0.559404692,2.266115665,-0.709904721,1.295076902,0.422650762,-0.948479361,0.792629903,-0.403222153,-0.8111641,-0.088762207,-0.65556425,0.095405676,2.604153375,0.48715427,-0.427236207,0.641781775,0.804206468,-0.132261407,-0.022081741,0.661506844,-0.440386144,1.019316327,-0.282499395,-1.08518566,-0.77426866,-0.685613778,0.108861416,-0.39170672,-0.380190875,-0.081059248,3.509738139,-0.542278304
"A5-48","0",-0.360886233,-0.967840644,-0.266935294,0.627778269,0.406192753,-0.618999453,0.259407288,1.180300629,-0.189290683,-1.032359416,1.105186398,-0.160545668,0.139007325,0.223676749,1.494068122,0.741245054,0.045620099,1.358370513,0.00187866,-0.60155081,0.51016226,-0.055154066,-1.140836605,-1.06697143,-0.915669531,-0.73241163,-0.729135227,1.157646555,-0.751974558,-0.404931146,-0.390177391,0.112102903,-0.814314656,-0.074066618,0.069895558,-0.631138008,-0.77996522,-1.128587835,-0.617966711,0.929163758,-0.3182654,-0.031718632,-0.550264145,-0.779851873,1.022774841,-0.745207611,0.28618448,0.097947923,0.633707731,-0.403469836,0.175376464,0.130761347,-0.799470855,0.746492402,2.069213466,0.154356041,-0.053808417,0.932883345,1.335866703,0.049216829,-0.6309989,-0.64491385,0.03635002,-0.349184573,-0.897754552,0.085103196,-0.761991815,-0.259595117,-0.638624128,1.614788937,-0.30941322,0.470099492,-0.349654051,-0.925416531,0.537169769,-0.887775276,-0.388106631,0.003263744,-0.066410586,0.411949605,0.597335443,-0.320289136,-0.218023834,-1.017730187,0.768308465,-0.412139843,-0.612239969,1.92327247,0.086930294,1.789220718,-0.228731371,-0.731941172,-1.155512403,0.151140705,0.617329577,-0.28018069,-0.11429838,0.557419473,-0.116450447,-0.906124772
"A5-54","0",-0.574292031,1.557450385,-0.875804809,-0.77748006,-1.27078858,-1.344507064,-1.732831543,-0.663994883,-0.97055286,-1.223261755,-0.470481091,-1.124553968,-0.618221356,-1.175589614,-0.889583729,0.068252371,-0.949427214,-0.239565683,-0.978995504,-1.326571978,-0.928849934,-1.073923024,-0.330452741,-1.01568772,-1.260972237,-1.205613843,-1.202949688,1.252049572,0.289671067,0.996441472,-1.193128589,-1.235064242,-1.314072609,-0.868612304,-0.465560995,-0.893237419,-1.31593715,-1.038048049,-0.780483316,0.151860204,-0.525480894,-0.996981646,-1.236088722,-1.079656518,0.299464677,0.231962251,1.964577277,-0.237132153,-0.460620538,-0.092784132,-0.369597144,-0.313652645,1.810278374,-0.4727799,-0.640739745,1.341838824,-1.08134206,-0.128806167,-0.153285952,-0.524108859,-0.526348682,0.074704992,-1.10913755,-0.558206286,-0.598273036,0.36207109,-0.234082245,-1.219569879,-0.080441841,2.368715996,-0.603619488,0.107687685,0.555920875,0.663196792,1.143621,-1.07357174,-0.598958785,-0.922532073,-0.153919466,-0.685417564,0.013829933,0.682039337,-0.628859118,-0.476845783,-0.52660506,0.134472861,0.070968092,-0.470324367,0.158405845,-0.631562556,-0.481992685,-1.469925475,-0.411409576,-0.268509951,2.869636264,-0.683935439,-0.209145641,0.013049809,2.440066465,-0.774327528
"A5-57","0",-0.957042908,0.980861098,-0.816465828,-0.874232909,-0.502857199,-1.174948899,-1.150728104,0.190522464,-0.895301121,-1.383624735,-0.582892888,-0.68005543,-0.662837118,-0.850917409,-0.736087075,-1.222500832,-0.893074291,-0.53577061,-0.956556564,-0.604481321,0.060152858,-1.006824664,0.077220601,-0.160281282,-0.025779902,-0.885709741,-0.882631681,-0.892571003,-0.87854882,-0.596616639,-1.339756434,-1.442285289,-1.416875433,-1.476268229,0.589792607,-0.894744732,-0.77450197,0.011681275,-0.216170277,0.337157415,-0.785147098,-0.440802949,-0.065258531,-0.804967486,0.080903213,0.178844848,-0.354651159,-0.469003198,0.17162579,-0.33230895,-0.30882504,-0.535533675,2.23837195,-0.356279103,-0.040579271,-0.399801447,-0.677442069,-0.990686405,0.587392185,-0.155066067,-0.354711253,0.256548569,-1.305789232,-0.704546149,0.018458013,-0.802482149,0.161812733,0.098126628,0.101159681,1.554588916,-0.733552441,-0.278103067,0.538593297,0.549571911,0.888092716,-1.064152629,-0.839907099,-0.749884861,0.846151364,-0.883163006,-0.079854454,0.631753554,-0.670701995,-0.085349386,0.790238953,-0.611841933,0.037030103,-0.65603067,-0.182665732,-0.42778829,-0.594744932,-0.432138591,0.579601128,-0.643676519,3.042726661,-0.519981634,-0.556153846,-0.139081154,-0.112930296,-0.182735459
"A5-60","0",-0.04526771,1.162606102,0.383106589,0.351579735,0.22200926,0.071217174,-0.688954037,1.013800143,0.325603367,-1.094126907,0.509396129,0.13350982,0.087613427,-0.957982666,0.549278547,0.743103031,0.017756474,-1.395791529,-0.032920075,-0.675310995,-0.646688363,-0.131470585,0.055632026,-0.165093845,-0.945595427,0.573042097,0.578007549,-0.966510757,-0.77167208,-1.450052556,0.170034991,0.108883879,-0.691736532,0.135190708,0.236066376,-0.655801936,-0.548777175,-0.125333018,0.08834682,0.733862278,0.018525694,-0.479517114,-0.918585374,0.018974548,0.853161675,-0.670823442,-0.974531245,0.109563522,1.880085611,2.235382196,0.494335963,-0.202161019,-0.707541324,0.185735122,-0.402915552,0.318258925,-0.951569844,1.598285086,0.818162979,0.006761622,-0.550933682,-0.335389613,0.021425893,-0.62013895,-0.039303478,0.175193247,-0.393652297,-0.644462845,0.042183022,1.344289775,-0.597846302,0.050420639,-0.128862152,-0.870642887,1.006989552,-1.087682392,-0.82753514,-0.663890594,0.660728604,-0.349395469,0.359774512,-0.031072796,-0.214807229,-0.955255193,1.282250441,0.079024475,-0.416944487,1.824064454,0.507234952,1.274442966,0.139654288,-0.920731813,1.030083516,-1.016319256,1.513763698,-0.217672464,-0.449217181,0.7963306,-0.056956065,-0.836694276
"A5-63","0",-0.592038907,2.18272561,-0.615255566,-0.68335766,-0.501967706,-0.358164757,-1.075480828,-0.45634765,-0.754975379,-1.374099465,-0.152223741,-0.847263041,-0.869042743,-0.609535888,-1.909522828,-1.261805528,-0.735243156,-0.288405469,-0.788253278,-0.548144841,-0.927404941,-0.806456124,-0.748605337,-1.505567049,-0.351999149,-1.277792472,-1.275221705,1.369202678,-0.750393373,-1.319778743,-0.239720309,-0.856139889,-1.575238096,-0.564578444,-1.870929274,-0.633957911,-0.037821731,-1.282978087,-0.385388547,1.34314849,-0.712861072,-1.021014213,-0.629808478,-1.847028419,-0.440085944,-0.249866917,-1.08633024,-0.332373934,0.057830831,-0.28404519,-0.229422316,-0.178633145,-0.652515914,-0.741366391,-0.014029943,1.490332021,-0.660698681,0.557843705,-0.267302707,0.032265428,-0.482281725,-0.601888295,-0.747962385,-0.288547929,-0.883537868,0.026701549,-0.62481,-1.161311966,-0.356165054,2.556859929,-0.313689303,0.623820527,-0.385307526,-0.956310448,-0.393343194,-1.023728068,-0.450395155,0.465386607,-0.962835116,-0.006090648,-0.281240979,-0.15567573,-0.195005598,0.270053729,-0.391340226,0.276590544,-0.717350747,-0.438900297,0.054301066,-0.646520242,-0.851621187,-1.083142396,-0.454534824,0.070722562,2.408516746,-0.211004877,-0.053163925,1.038933185,1.381985706,-1.172694441
"A5-66","0",-0.882939794,1.577015246,-0.705641227,-0.021128305,-0.466400763,0.303762047,-0.776564847,-0.647038239,-0.696730022,-0.101213203,-0.420393803,-0.463572882,-0.330663287,-1.110869212,-0.802421104,-0.346153567,-0.571079845,0.250536709,-0.609452795,-0.539646386,0.056936856,-0.733897796,1.01978896,-0.143352425,-0.449208624,-1.08865161,-1.085836125,1.033788727,-0.591684837,0.383529645,-0.660500527,-0.246374255,-0.623490138,0.717881632,-1.012151062,-0.464878136,-0.47607501,-0.310101602,0.485792098,-0.463809199,-1.028339297,-1.636671268,-0.30773839,-0.343390736,-0.091613009,-0.050703255,-0.515412034,-0.857115036,0.46068269,-0.298210813,-0.03523687,-0.003550728,-0.425161744,-0.538381076,-0.619683402,-0.595725297,-0.70640576,1.569559154,-0.248388259,0.023226624,0.676081162,0.294165765,-0.166895624,-0.718608903,-0.786570407,0.506050263,0.158799121,0.026906645,-0.232112575,1.749078526,-0.75162918,-0.696555832,0.475742563,2.365337997,1.905612333,-0.551411512,-0.759124895,-1.092150461,1.931114705,0.649785124,2.080455435,0.460105167,-0.294536751,-0.159789354,-0.534320284,-0.086091244,0.284563429,-0.377977831,0.26312687,-0.426580996,-0.337967872,-0.656435524,0.265745523,-0.688760081,1.397620519,-0.628861672,-0.174642168,-0.564878538,0.217804486,-0.751882793
"A5-69","0",-0.363906569,0.680016828,-0.424651452,0.360073528,0.158211254,-0.088693544,-0.697276339,0.375982009,-0.43859573,-0.82742662,0.570480229,-0.410474806,-0.575922025,-0.608598105,-0.542366742,0.080976597,-0.70309806,-0.088855281,-0.769778623,0.382971137,-0.257460323,-0.858107233,-0.686187326,-0.192534044,0.742884591,-0.157200155,-0.15317952,-0.39430423,-1.024216674,1.068836844,-0.587095338,-0.696020943,-0.837245362,-0.359579704,0.574465653,-0.915055956,0.073117932,-0.838120652,-0.004289759,-0.805025115,-0.770380811,1.532623243,0.536201915,0.843120268,-0.479554381,-0.114460657,0.578231641,0.625670828,0.089689159,-0.199429847,1.310036292,-0.824336048,-0.692088585,-0.27610081,-0.335444212,-0.014457728,0.177977142,0.094318562,0.971947978,-0.418471845,-0.332540424,-0.562105406,-0.594845623,-0.618926011,-1.035239988,0.506205984,-0.871964524,1.141662781,-0.479119547,1.499255366,-0.62251155,1.162873119,-0.321644239,0.716021782,0.615787738,-1.080448784,-0.573515647,-0.31689441,-1.010171968,-0.197370813,0.683897734,-0.224168228,-0.577129772,3.249057952,0.057346691,-0.30213706,-0.468195834,-0.601989179,1.285911516,0.067015843,-0.658584669,0.25941698,-1.077030443,-0.255338184,0.343080425,-0.351372383,-0.714977649,-0.799052212,1.226599978,-0.43443159
